Item name,Price,Order num,Review num,Item url
Mlengnt Casual Streetwear Jeans For Men Spring Autumn College Skinny Straight Zipper,$18.98 - 22.42,53,24,https://www.aliexpress.com/item/Casual-Streetwear-Jeans-For-Men-Spring-Autumn-College-Skinny-Straight-Black-Blue-Zipper-Solid-Stretch-Classic/32916423660.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-1&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
MORUANCLE Mens Casual Cargo Pants With Multi Pockets Tactical Denim Trousers Jeans,$29.68,53,20,https://www.aliexpress.com/item/MORUANCLE-Mens-Casual-Cargo-Jeans-Pants-With-Multi-Pockets-Tactical-Denim-Trousers-For-Male-Workwear-Jeans/32864970751.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-2&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Evjsuse Hole Metrosexual Straight Destroyed Slim Casual Ripped Jeans Homme Retro,$24.93,53,25,https://www.aliexpress.com/item/The-hole-Metrosexual-straight-jeans-slim-jeans-men-s-European-and-American-foreign-trade-to-do/32664577187.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-3&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
YFMDH Long Pencil Pants Hole Ripped 2018 Spring Slim Thin Skinny Jeans for Men Hiphop,$7.05 - 8.13,53,5,https://www.aliexpress.com/item/Long-Pencil-Pants-Hole-Ripped-2018-Men-s-Fashion-Spring-Jeans-Slim-Thin-Skinny-Jeans-for/32914395514.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-4&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Italian Style Slim Fit Dark Blue Color Destroyed Jeans Homme Balplein Biker Jeans,$35.99,53,19,https://www.aliexpress.com/item/Italian-Style-Fashion-Men-Jeans-Slim-Fit-Dark-Blue-Color-Destroyed-Ripped-Jeans-Homme-Balplein-Brand/32841930512.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-5&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
MIXLIMITED Brown Corduroy stripes casual Mens winter pants Business Trousers,$30.00,52,21,https://www.aliexpress.com/item/2016-new-winter-Brown-Corduroy-stripes-mens-pants-casual-fashion-Mens-winter-pants-Business-Trousers-Pantalones/32772938394.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-6&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
AIRGRACIAS Retro Nostalgia Straight Denim Plus Size 28-38 Men Long Pants Biker Jean,$19.76 - 21.86,52,34,https://www.aliexpress.com/item/AIRGRACIAS-Brand-Jeans-Retro-Nostalgia-Straight-Denim-Jeans-Men-Plus-Size-28-38-Men-Long-Pants/32812085197.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-7&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
DIAOOAID Plus Size Men Clothing Casual stretch keen patch Biker Jeans Pants,$17.04,52,9,https://www.aliexpress.com/item/Plus-Size-2016-New-Men-Brand-Clothing-Casual-Ruched-Mens-Jeans-Skinny-Slim-Biker-Jeans-Denim/32760415192.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-8&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
jantour Men Winter Fleece Thick warm Male Straight Slim Denim trousers Blue Jeans,$19.97,52,37,https://www.aliexpress.com/item/jantour-Men-Winter-Fleece-Thick-warm-Jeans-New-Fashion-Male-Straight-Slim-Denim-trousers-Blue-Jeans/32911541258.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-9&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Newsosoo 2018 new ripped jeans for men fear of god cotton denim American style,$30.33,52,12,https://www.aliexpress.com/item/2018-new-ripped-jeans-for-men-fear-of-god-cotton-and-denim-American-and-European-style/32841111020.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-10&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
GXXH 2018 Mens Big Boot Cut Leg Flared Loose Fit high Waist Male Designer Classic,$39.34 - 40.17,51,26,https://www.aliexpress.com/item/2018-Mens-Big-Flared-Jeans-Boot-Cut-Leg-Flared-Loose-Fit-high-Waist-Male-Designer-Classic/32882119552.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-11&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Tsingyi Denim Stretch Elastic Waist Men Blue Cargo Drawstring Harem Full Length,$30.25,51,29,https://www.aliexpress.com/item/Tsingyi-Denim-Stretch-Elastic-Waist-Jeans-Men-Blue-Cargo-Drawstring-Harem-Jeans-Homme-100-Cotton-Plus/32821989628.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-12&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Newsosoo 2018 Designer Men's Ripped Jeans Slim Fit Light Blue Denim Joggers Male Fly,$19.28 - 21.92,51,22,https://www.aliexpress.com/item/GMANCL-Designer-Men-s-Ripped-Jeans-Pants-Slim-Fit-Light-Blue-Denim-Joggers-Male-Distressed-Destroyed/32808343977.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-13&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
sunlight Stretch white Denim Trousers For Male Spring Autumn Retro Pants Casual Jeans,$14.77 - 18.22,51,26,https://www.aliexpress.com/item/Fashion-Brand-Men-s-Skinny-Jeans-Man-Classic-Slim-Fit-Stretch-Jeans-Tight-Denim-Jean-Mens/32815951502.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-14&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
HZIJUE designer clothes denim jumpsuit pants korean rock splash-ink skinny jeans men,$21.49 - 24.99,51,8,https://www.aliexpress.com/item/2017-mens-designer-clothes-denim-jumpsuit-jean-pants-korean-rock-splash-ink-stretch-moto-distressed-ripped/32780498832.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-15&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Mens Quality Winter Fleece Stretch Straight Thicken inside Denim Warm Jeans,$26.95,51,22,https://www.aliexpress.com/item/Mens-Quality-Winter-Fleece-Stretch-Denim-Straight-Thicken-inside-Denim-Jeans-Warm-Fleece-Jeans/32909749713.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-16&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Balplein American Street Style Jogger Camouflage Cargo Men Military Army Pants Jeans,$28.99,51,13,https://www.aliexpress.com/item/American-Street-Style-Fashion-Men-s-Jeans-Jogger-Pants-Camouflage-Cargo-Pants-Men-Military-Army-Pants/32893792114.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-17&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Thefound Men Ripped Skinny Hole Pencil Jeans Destroyed Frayed Slim Fit Pant Zipper,$7.83 - 8.93,51,18,https://www.aliexpress.com/item/Fashion-Men-Ripped-Skinny-Hole-Pencil-Jeans-Destroyed-Frayed-Slim-Fit-Denim-Pant-Zipper/32859135148.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-18&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Balplein 2018 Dsel Washed Printed Jeans For Men Casual Pants Designer 702-A,$25.42,51,22,https://www.aliexpress.com/item/2017-New-Arrival-Fashion-Dsel-Brand-Men-Jeans-Washed-Printed-Jeans-For-Men-Casual-Pants-Designer/32805875614.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-19&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
bumpybeast Reflective Men Skinny Ripped Jeans 2018 Vintage Biker Jogger Slim Fit,$32.90,51,3,https://www.aliexpress.com/item/Reflective-Men-Skinny-Ripped-Jeans-2018-Vintage-Biker-Jogger-Distressed-Hole-Baggy-Denim-Slim-Fit-Casual/32910904833.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-20&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Womail Autumn winter Slim Biker Zipper Denim Jeans Skinny Frayed Distressed Rip Pants,$13.79 - 15.80,51,14,https://www.aliexpress.com/item/Womail-Autumn-winter-Men-Slim-Biker-Zipper-Denim-Jeans-Skinny-Frayed-Pants-Distressed-Rip-Trousers-individuality/32921096378.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-21&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Lance Donovan Narrived 2016 Men's blue Baggy Jeans with side pockets loose Style,$34.03,51,22,https://www.aliexpress.com/item/Narrived-2016-Men-s-blue-Baggy-Jeans-with-side-pockets-Hip-Hop-Designer-Brand-Skateboard-Pants/32683554230.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-22&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
PARKLEES Blue Ripped Biker Jeans Men 2018 Casual Zipper Skinny Jeans Homme Pencil,$17.27 - 19.38,51,15,https://www.aliexpress.com/item/Blue-Ripped-Biker-Jeans-Men-2018-Casual-Wash-Cotton-Ankle-Zipper-Skinny-Jeans-Homme-Hi-Street/32887807437.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-23&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
QoolXCWear 2018 men's hole embroidered jeans biker Slim pants,$19.14,51,20,https://www.aliexpress.com/item/QoolXCWear-2018-men-s-hole-embroidered-jeans-biker-Slim-men-s-pants-men-jeans/32885027884.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-24&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
SULEE 2019 Men's Casual Thin Lightweight Skinny Jeans Trousers Tight Pants Solid,$15.29,50,31,https://www.aliexpress.com/item/SULEE-Brand-2017-New-Fashion-Men-s-Casual-Thin-And-Lightweight-Skinny-Jeans-Trousers-Tight-Pants/32826595311.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-25&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
MOTUWETHFR Summer Skinny Jeans Men 2019 Flower Embroidery Jeans Casual Slim Fit Pants,$24.16,50,14,https://www.aliexpress.com/item/Summer-New-Skinny-Jeans-Men-2019-Fashion-Flower-Embroidery-Men-Jeans-Casual-Slim-Fit-Black-Hip/32870188168.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-26&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
TIGER CASTLE 100% Cotton Summer Men Classic Blue Straight Long Denim Jeans,$21.01 - 22.16,50,48,https://www.aliexpress.com/item/TIGER-CASTLE-Summer-Men-Classic-Blue-Denim-Jeans-Loose-Full-Long-Middle-aged-Plus-Size-38/32807583942.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-27&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Idopy Hot Selling Mens Slim Fit Jeans Punk Super Skinny Pants With Chain For Male,$24.00,50,1,https://www.aliexpress.com/item/Hot-Selling-Mens-Slim-Fit-Jeans-Punk-Cool-Super-Skinny-Pants-With-Chain-For-Male/32862382370.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-28&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
REPPUNK 2018 New Pants Mens Designer Clothes Denim Blue Skinny Destroyed Ripped Jeans,$17.08,50,0,https://www.aliexpress.com/item/REPPUNK-2018-New-Hot-Pants-Mens-Designer-Clothes-Fashion-Denim-Blue-Skinny-Destroyed-Ripped-Distressed-Jeans/32864030782.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-29&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Ripped holes skinny biker jeans black blue 2018 New with Pleated slim fit pants,$15.02,50,13,https://www.aliexpress.com/item/Men-Ripped-holes-jeans-skinny-biker-jeans-black-blue-2018-New-jeans-with-Pleated-patchwork-slim/32890920229.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-30&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
WIOOD HEAD 2018 New smash and piercing safety protective shoes men,$31.00,49,1,https://www.aliexpress.com/item/2018-New-smash-and-piercing-safety-protective-shoes-men-shoes/32949145741.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-31&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
namtsso Summer Stretch Cotton Breathable Comfortable Jeans Casual Men's Lightweight,$15.36 - 18.65,49,42,https://www.aliexpress.com/item/Summer-New-Stretch-Cotton-Breathable-And-Comfortable-Jeans-Fashion-Casual-Men-s-Lightweight-Trousers-Wholesale/32680649441.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-32&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
DIAOOAID 2018 new Men Ripped Distressed Slim Fit Elastic Stretch Patches Male Pants,$11.68 - 14.46,49,8,https://www.aliexpress.com/item/2018-new-Men-Ripped-Distressed-Slim-Fit-Elastic-Stretch-Patches-Male-streetwear-hiphop-Hole-Denim-Pants/32917256202.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-33&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Titmsny Mens Denim Pocket Pants Summer Autumn Ankle-Length Slim Straight Jeans,$16.47 - 18.00,49,5,https://www.aliexpress.com/item/Mens-Jeans-Denim-Pocket-Pants-Summer-Autumn-Ankle-Length-Slim-Softener-Regular-Fit-Straight-Jeans-Elasticity/32916118194.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-34&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
mrpick 2018 Men Jeans Design Fashion Joggers Jeans For Men H8710,$19.98,49,17,https://www.aliexpress.com/item/2018-Men-Jeans-Design-Fashion-Joggers-Jeans-For-Men-H8710/32898480755.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-35&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
MUQGEW Men Clothes 2018 Skinny Jeans Mens Stretch Denim homme rotos Pant Slim Fit,$14.02 - 15.09,49,12,https://www.aliexpress.com/item/Men-Clothes-2018-Skinny-Jeans-Mens-Stretch-Denim-homme-rotos-Pant-Distressed-Ripped-Freyed-Slim-Fit/32919301453.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-36&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
GLMCACY Men's Side Stripe Hip Hop Blue Jeans Waist Length with Zipper Pencil Pants,$19.38,49,18,https://www.aliexpress.com/item/Men-s-Side-Stripe-Hip-Hop-Blue-Distressed-Jeans-Drawstring-Elastic-Waist-Ripped-Ankle-Length-with/32888408194.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-37&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Jeans Fritz Jeans Pants Men 2018 Autumn Hot European American Personality Slim 8Y,$28.99,49,9,https://www.aliexpress.com/item/Jeans-Pants-Men-2018-Autumn-Hot-European-American-Personality-Slim-8Y/32958253748.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-38&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Newsosoo New Color printing design classic slim fit long jeans men European style 584,$22.70,48,12,https://www.aliexpress.com/item/New-men-jeans-high-quality-Color-printing-design-classic-slim-fit-fashion-long-jeans-men-European/32840084246.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-39&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
YUANL·SH Black Ripped Jeans with Embroidery with Flowers Rose Skinny Jeans,$21.97 - 22.70,48,3,https://www.aliexpress.com/item/Black-Ripped-Jeans-with-Embroidery-Men-with-Flowers-Rose-Embroidered-Men-s-Denim-Jeans-Stretch-Skinny/32836358406.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-40&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
REASARD Leg Trousers High Waist Long Flare Jeans For Men Bootcut Blue Jeans Hommes,$29.95,48,23,https://www.aliexpress.com/item/Mens-Flared-Leg-Jeans-Trousers-High-Waist-Long-Flare-Jeans-For-Men-Bootcut-Blue-Jeans-Hommes/32875353560.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-41&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
AIRGRACIAS Classic Blue Color Cotton Ripped Hole Jeans For Men Designer Biker Jean,$23.92 - 24.85,48,21,https://www.aliexpress.com/item/AIRGRACIAS-Jeans-Men-Classic-Mens-Jeans-Blue-Color-Cotton-Ripped-Hole-Jeans-For-Men-Brand-Designer/32900027400.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-42&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Acacia Person Men 2019 Summer High Street Ripped Holes Pants Pleated Zipperfly Jeans,$18.99,48,6,https://www.aliexpress.com/item/New-Jeans-Men-Brand-2019-Summer-High-Street-Ripped-Holes-Jeans-Pants-Pleated-Zipperfly-Plus-Size/32885808663.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-43&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
MR－DONOO MRDONOO Male feet pants Chinese wind do old retro washed loose waist jeans,$29.07,47,21,https://www.aliexpress.com/item/MRDONOO-Male-loose-feet-pants-Chinese-wind-to-do-the-old-retro-washed-loose-waist-jeans/1000004651326.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-44&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
Brother Wang Men's Stretch 2019 Business Casual Slim Fit Denim Pants Black Blue Jeans,$18.36 - 20.40,47,25,https://www.aliexpress.com/item/Men-s-Brand-Stretch-Jeans-2019-New-Business-Casual-Slim-Fit-Denim-Pants-Black-Blue-Trousers/32919461213.html?ws_ab_test=searchweb0_0searchweb201602_3_10065_10068_10890_319_10546_317_10548_10696_453_10084_454_10083_433_10618_431_10307_537_536_10059_10884_10887_100031_321_322_10103searchweb201603_53ppcSwitch_0&algo_expid=3868d87e-bfa2-450d-92da-7c9438ca5879-45&algo_pvid=3868d87e-bfa2-450d-92da-7c9438ca5879
