_id,location,title,price
"ObjectId(""5ef8b2549b57885c8c5fea73"")",南山区·后海 距9号线-南油站555m,整租·南油B区 1室0厅,2650
"ObjectId(""5ef8b2559b57885c8c5fea75"")",罗湖区·东门 距1号线(罗宝线)-老街站952m,整租·东门天下 2室1厅,5500
"ObjectId(""5ef8b2559b57885c8c5fea77"")",南山区·科技园,整租·华润城润府一期 2室2厅,10500
"ObjectId(""5ef8b2559b57885c8c5fea79"")",南山区·蛇口,整租·花园城三期 2室1厅,8500
"ObjectId(""5ef8b2569b57885c8c5fea7b"")",福田区·香蜜湖 距2号线(蛇口线)-侨香站360m,整租·翠海花园一期 3室2厅,11000
"ObjectId(""5ef8b2569b57885c8c5fea7d"")",龙华区·红山,整租·金地上塘道一期 1室1厅,3600
"ObjectId(""5ef8b2659b57885c8c5fea82"")",罗湖区·清水河 距3号线(龙岗线)-草埔站932m,整租·龙园山庄 1室0厅,2500
"ObjectId(""5ef8b2659b57885c8c5fea85"")",罗湖区·清水河,整租·雅仕居 1室0厅,2100
"ObjectId(""5ef8b2659b57885c8c5fea87"")",福田区·百花,整租·长城二花园 3室1厅,9500
"ObjectId(""5ef8b2669b57885c8c5fea89"")",罗湖区·地王 距1号线(罗宝线)-老街站471m,整租·港岛银座 1室1厅,5000
"ObjectId(""5ef8b26c9b57885c8c5fea8e"")",宝安区·新安,整租·海雅缤纷城 2室2厅,6000
"ObjectId(""5ef8b26c9b57885c8c5fea90"")",龙岗区·龙岗中心城 距3号线(龙岗线)-吉祥站1.1km,整租·万科时代广场 3室2厅,4300
"ObjectId(""5ef8b26d9b57885c8c5fea92"")",南山区·前海 距9号线-荔林站89m,整租·荔庭园二期 3室2厅,7500
"ObjectId(""5ef8b26d9b57885c8c5fea94"")",南山区·白石洲,整租·侨城馨苑 1室1厅,5500
"ObjectId(""5ef8b2779b57885c8c5fea9f"")",福田区·福田保税区,整租·红树绿洲 2室1厅,5500
"ObjectId(""5ef8b2779b57885c8c5feaa1"")",罗湖区·洪湖,整租·源兴居 1室1厅,3000
"ObjectId(""5ef8b2779b57885c8c5feaa3"")",龙岗区·布吉街,整租·丽廷豪苑 1室0厅,2100
"ObjectId(""5ef8b2789b57885c8c5feaa5"")",南山区·前海 距9号线-荔林站668m,整租·心语家园 1室1厅,4650
"ObjectId(""5ef8b2859b57885c8c5feaae"")",宝安区·新安 距5号线(环中线)-洪浪北站757m,整租·中粮天悦壹号 4室2厅,13000
"ObjectId(""5ef8b2859b57885c8c5feab0"")",南山区·西丽 距7号线-桃源村站181m,整租·中爱花园 1室1厅,5500
"ObjectId(""5ef8b2869b57885c8c5feab2"")",南山区·前海,整租·前海时代CEO公馆 4室1厅,15000
"ObjectId(""5ef8b2959b57885c8c5feabb"")",龙岗区·布吉关 距5号线(环中线)-百鸽笼站1km,整租·信义荔山公馆 2室1厅,5600
"ObjectId(""5ef8b2959b57885c8c5feabd"")",龙岗区·坂田,整租·万科城一期 4室1厅 复式,5400
"ObjectId(""5ef8b2969b57885c8c5feabf"")",罗湖区·黄贝岭 距2号线(蛇口线)-黄贝岭站784m,整租·深业东岭 1室0厅,4000
"ObjectId(""5ef8b2969b57885c8c5feac1"")",龙岗区·龙岗中心城 距3号线(龙岗线)-吉祥站1.1km,整租·万科时代广场 2室1厅,3800
"ObjectId(""5ef8b2969b57885c8c5feac3"")",福田区·香梅北 距2号线(蛇口线)-香梅北站395m,整租·嘉隆星苑 2室1厅,7200
"ObjectId(""5ef8b29f9b57885c8c5feac8"")",福田区·新洲 距7号线-沙尾站499m,整租·绿景中城天邑花园 2室1厅,8300
"ObjectId(""5ef8b29f9b57885c8c5feaca"")",南山区·前海 距9号线-荔林站991m,整租·鼎太风华七期 2室2厅,7100
"ObjectId(""5ef8b2a09b57885c8c5feacc"")",宝安区·曦城,整租·润科华府 4室2厅,6800
"ObjectId(""5ef8b2a09b57885c8c5feace"")",宝安区·新安,整租·黄金大厦 1室1厅,4100
"ObjectId(""5ef8b2a09b57885c8c5fead0"")",罗湖区·螺岭,整租·海珑华苑 1室1厅,3500
"ObjectId(""5ef8b2a79b57885c8c5fead7"")",宝安区·西乡,整租·丽景城 3室1厅,5100
"ObjectId(""5ef8b2a89b57885c8c5fead9"")",南山区·南山中心 距1号线(罗宝线)-桃园站1.2km,整租·向南瑞峰花园 3室2厅,8300
"ObjectId(""5ef8b2a89b57885c8c5feadb"")",南山区·前海 距1号线(罗宝线)-大新站1km,整租·星海名城六期 3室1厅,11000
"ObjectId(""5ef8b2a89b57885c8c5feadd"")",罗湖区·东门 距1号线(罗宝线)-老街站872m,整租·嘉年华名苑 3室1厅,8000
"ObjectId(""5ef8b2a89b57885c8c5feadf"")",南山区·南头,整租·英达钰龙园 1室1厅,5200
"ObjectId(""5ef8b2a89b57885c8c5feae1"")",南山区·前海 距5号线(环中线)-荔湾站691m,整租·中海阳光玫瑰园 2室1厅,7200
"ObjectId(""5ef8b2af9b57885c8c5feae5"")",坪山区·坪山,整租·京基御景印象四期 3室2厅,3000
"ObjectId(""5ef8b2af9b57885c8c5feae7"")",福田区·赤尾 距7号线-赤尾站167m,整租·京基御景华城 1室1厅,3380
"ObjectId(""5ef8b2af9b57885c8c5feaea"")",龙岗区·横岗 距3号线(龙岗线)-横岗站532m,整租·志健时代广场 2室2厅,3000
"ObjectId(""5ef8b2af9b57885c8c5feaec"")",龙岗区·布吉水径,整租·丽湖花园二期 3室1厅,3200
"ObjectId(""5ef8b2b09b57885c8c5feaee"")",宝安区·西乡 距1号线(罗宝线)-固戍站948m,整租·领航城领秀花园 3室2厅,5200
"ObjectId(""5ef8b2bf9b57885c8c5feaf7"")",罗湖区·莲塘,整租·鹏莲花园 4室1厅,3600
"ObjectId(""5ef8b2bf9b57885c8c5feaf9"")",龙华区·红山,整租·合正中央原著 3室2厅,4650
"ObjectId(""5ef8b2d49b57885c8c5feb0d"")",龙岗区·坂田,整租·万科第五园五期 1室1厅,3300
"ObjectId(""5ef8b2d49b57885c8c5feb0f"")",龙岗区·布吉关,整租·信义金御半山一期 4室2厅,9000
"ObjectId(""5ef8b2df9b57885c8c5feb16"")",南山区·西丽 距7号线-茶光站955m,整租·万科云城 2室1厅,7000
"ObjectId(""5ef8b2df9b57885c8c5feb18"")",龙岗区·横岗 距3号线(龙岗线)-塘坑站681m,整租·麟恒中心广场一期 1室1厅,3100
"ObjectId(""5ef8b2df9b57885c8c5feb1a"")",南山区·西丽 距7号线-桃源村站510m,整租·桃源村一期 3室1厅,5500
"ObjectId(""5ef8b2df9b57885c8c5feb1c"")",福田区·石厦 距1号线(罗宝线)-购物公园站709m,整租·宏轩大厦 2室1厅,6500
"ObjectId(""5ef8b2df9b57885c8c5feb1f"")",龙华区·龙华中心,整租·悠山美地 3室2厅,5300
"ObjectId(""5ef8b2df9b57885c8c5feb21"")",龙岗区·龙岗中心城,整租·公园大地二期 4室2厅,9500
"ObjectId(""5ef8b2e69b57885c8c5feb24"")",罗湖区·春风路,整租·联城美园 1室1厅,3900
"ObjectId(""5ef8b2e79b57885c8c5feb27"")",宝安区·宝安中心 距1号线(罗宝线)-宝安中心站211m,整租·丽晶国际 3室2厅,8800
"ObjectId(""5ef8b2e79b57885c8c5feb29"")",南山区·蛇口,整租·半岛城邦花园三期 2室2厅,15500
"ObjectId(""5ef8b2e79b57885c8c5feb2c"")",南山区·西丽 距7号线-桃源村站299m,整租·水木华庭 3室1厅,8500
"ObjectId(""5ef8b2ef9b57885c8c5feb35"")",龙岗区·坂田 距5号线(环中线)-五和站969m,整租·佳华领汇广场 2室1厅,4300
"ObjectId(""5ef8b2f69b57885c8c5feb3a"")",罗湖区·地王 距3号线(龙岗线)-红岭站453m,整租·经典家园 2室1厅,5800
"ObjectId(""5ef8b2f69b57885c8c5feb3c"")",福田区·梅林 距9号线-孖岭站424m,整租·合正逸园 3室1厅,5000
"ObjectId(""5ef8b2f69b57885c8c5feb3e"")",南山区·科技园,整租·帝景园 3室1厅,8000
"ObjectId(""5ef8b2f69b57885c8c5feb40"")",罗湖区·春风路 距1号线(罗宝线)-国贸站229m,整租·湖心大厦 2室1厅,4600
"ObjectId(""5ef8b2f79b57885c8c5feb42"")",南山区·南山中心,整租·万象新园 3室2厅,8100
"ObjectId(""5ef8b3059b57885c8c5feb49"")",宝安区·福永,整租·时代景苑 1室1厅,2300
"ObjectId(""5ef8b3059b57885c8c5feb4b"")",龙岗区·布吉关,整租·佳兆业可园四期 2室1厅,5000
"ObjectId(""5ef8b3059b57885c8c5feb4d"")",南山区·前海,整租·阳光花地苑 2室1厅,6300
"ObjectId(""5ef8b3069b57885c8c5feb50"")",龙岗区·龙岗中心城 距3号线(龙岗线)-爱联站495m,整租·翡翠明珠花园 2室2厅,3000
"ObjectId(""5ef8b3069b57885c8c5feb53"")",宝安区·福永,整租·星航华府 3室2厅,5400
"ObjectId(""5ef8b30d9b57885c8c5feb57"")",宝安区·新安 距5号线(环中线)-灵芝站1km,整租·福城·前海新纪元 1室1厅,3100
"ObjectId(""5ef8b30e9b57885c8c5feb5a"")",龙华区·观澜,整租·招商澜园 3室2厅,4200
"ObjectId(""5ef8b30e9b57885c8c5feb5c"")",龙华区·龙华中心,整租·鸿荣源·壹城中心第五区 3室2厅,6000
"ObjectId(""5ef8b30e9b57885c8c5feb5e"")",南山区·大学城 距5号线(环中线)-大学城站458m,整租·桑泰丹华 3室1厅,7500
"ObjectId(""5ef8b31a9b57885c8c5feb64"")",罗湖区·地王 距9号线-园岭站143m,整租·鸿翔花园 1室0厅,3700
"ObjectId(""5ef8b31b9b57885c8c5feb66"")",南山区·华侨城 距1号线(罗宝线)-世界之窗站618m,整租·假日湾 2室1厅,9500
"ObjectId(""5ef8b31b9b57885c8c5feb6a"")",龙华区·梅林关,整租·圣莫丽斯花园C区 4室2厅,12500
"ObjectId(""5ef8b31b9b57885c8c5feb6c"")",南山区·南山中心 距1号线(罗宝线)-桃园站863m,整租·西海明珠花园 2室1厅,7500
"ObjectId(""5ef8b32c9b57885c8c5feb76"")",龙岗区·龙岗中心城,整租·和兴苑 2室2厅,2700
"ObjectId(""5ef8b32c9b57885c8c5feb78"")",南山区·后海 距2号线(蛇口线)-后海站644m,整租·浪琴屿花园 4室1厅,13000
"ObjectId(""5ef8b32c9b57885c8c5feb7b"")",福田区·皇岗 距4号线(龙华线)-福民站162m,整租·皇庭居 1室1厅,4900
"ObjectId(""5ef8b3389b57885c8c5feb80"")",龙岗区·龙岗宝荷,整租·振业天峦 3室1厅,3000
"ObjectId(""5ef8b3389b57885c8c5feb83"")",龙华区·梅林关,整租·滢水山庄二区 2室1厅,4300
"ObjectId(""5ef8b3389b57885c8c5feb86"")",福田区·皇岗,整租·皇庭彩园 3室1厅,7200
"ObjectId(""5ef8b3399b57885c8c5feb88"")",福田区·梅林,整租·梅兴苑 3室2厅,6800
"ObjectId(""5ef8b3399b57885c8c5feb8a"")",龙华区·红山 距4号线(龙华线)-红山站852m,龙光玖钻 2室2厅,4300
"ObjectId(""5ef8b3449b57885c8c5feb92"")",罗湖区·螺岭,整租·缤纷时代家园 1室1厅,4400
"ObjectId(""5ef8b3449b57885c8c5feb94"")",龙岗区·坂田,整租·星河银湖谷 4室1厅,6500
"ObjectId(""5ef8b3459b57885c8c5feb97"")",宝安区·宝安中心 距5号线(环中线)-宝华站522m,整租·天健时尚空间 1室1厅,5100
"ObjectId(""5ef8b3459b57885c8c5feb99"")",龙岗区·龙岗中心城 距3号线(龙岗线)-龙城广场站1km,整租·万象天成 2室1厅,3800
"ObjectId(""5ef8b34b9b57885c8c5feb9c"")",宝安区·新安,整租·滨城新村安乐花园 2室1厅,3800
"ObjectId(""5ef8b34b9b57885c8c5feb9e"")",盐田区·梅沙,整租·泊岸雅苑 4室2厅,6700
"ObjectId(""5ef8b34c9b57885c8c5feba0"")",坪山区·坪山,整租·深业东城上邸 5室2厅 复式,6000
"ObjectId(""5ef8b34c9b57885c8c5feba2"")",南山区·前海 距5号线(环中线)-荔湾站1km,整租·佳兆业前海广场一期 3室2厅,8000
"ObjectId(""5ef8b34c9b57885c8c5feba4"")",南山区·华侨城 距1号线(罗宝线)-华侨城站359m,整租·光侨街住宅区 3室1厅,7200
"ObjectId(""5ef8b34c9b57885c8c5feba7"")",龙华区·观澜,整租·合正观澜汇 2室1厅,3000
"ObjectId(""5ef8b3559b57885c8c5febad"")",福田区·景田,整租·擎天华庭 2室1厅,6500
"ObjectId(""5ef8b3569b57885c8c5febaf"")",罗湖区·螺岭,整租·京基东方华都 2室1厅,6300
"ObjectId(""5ef8b3569b57885c8c5febb3"")",盐田区·沙头角,整租·君临海域 3室1厅,7600
"ObjectId(""5ef8b3579b57885c8c5febb6"")",南山区·蛇口,整租·有方育才家园 1室1厅,3500
"ObjectId(""5ef8b3639b57885c8c5febbe"")",罗湖区·新秀 距5号线(环中线)-怡景站789m,整租·卧龙阁 3室2厅,5800
"ObjectId(""5ef8b3639b57885c8c5febc0"")",南山区·后海 距9号线-南油站461m,整租·深蓝季节 2室2厅,7000
"ObjectId(""5ef8b3639b57885c8c5febc2"")",龙岗区·坂田,整租·太阳雨家园 4室1厅,6800
"ObjectId(""5ef8b3649b57885c8c5febc4"")",福田区·福田中心 距1号线(罗宝线)-岗厦站325m,整租·彩天名苑 1室0厅,4000
"ObjectId(""5ef8b3879b57885c8c5febe0"")",宝安区·西乡,整租·宝田雅苑 1室0厅,2700
"ObjectId(""5ef8b3919b57885c8c5febea"")",南山区·南头,整租·前海枫叶大厦 3室1厅,7800
"ObjectId(""5ef8b3a29b57885c8c5febfb"")",龙岗区·丹竹头,整租·中城康桥花园二期 2室1厅,3400
"ObjectId(""5ef8b3c39b57885c8c5fec15"")",龙岗区·横岗 距3号线(龙岗线)-塘坑站681m,整租·麟恒中心广场一期 2室1厅,4100
"ObjectId(""5ef8b3c39b57885c8c5fec17"")",龙岗区·布吉街 距3号线(龙岗线)-布吉站1.1km,整租·美杜兰华庭 2室1厅,3800
"ObjectId(""5ef8b3c49b57885c8c5fec19"")",龙岗区·丹竹头 距3号线(龙岗线)-丹竹头站1km,整租·中城康桥花园二期 3室1厅,3900
"ObjectId(""5ef8b3c49b57885c8c5fec1b"")",南山区·西丽 距7号线-桃源村站309m,整租·桃源村二期 3室1厅,6500
"ObjectId(""5ef8b3cb9b57885c8c5fec20"")",龙岗区·龙岗中心城 距3号线(龙岗线)-龙城广场站1.1km,整租·远洋新干线二期 3室2厅,4100
"ObjectId(""5ef8b3cb9b57885c8c5fec22"")",宝安区·宝安中心 距5号线(环中线)-宝华站484m,整租·鸿荣源·壹方中心|玖誉 4室2厅,18000
"ObjectId(""5ef8b3cc9b57885c8c5fec24"")",罗湖区·春风路 距9号线-向西村站316m,整租·国际名园 2室1厅,5200
"ObjectId(""5ef8b3cc9b57885c8c5fec26"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站986m,整租·国展苑 2室1厅,2900
"ObjectId(""5ef8b3cc9b57885c8c5fec28"")",龙岗区·布吉关 距3号线(龙岗线)-布吉站931m,整租·国展苑 3室1厅,2800
"ObjectId(""5ef8b3d69b57885c8c5fec30"")",福田区·景田,整租·缇香名苑 1室1厅,6800
"ObjectId(""5ef8b3d69b57885c8c5fec32"")",南山区·西丽 距7号线-桃源村站313m,整租·桃源村二期 3室2厅,6800
"ObjectId(""5ef8b3d79b57885c8c5fec36"")",南山区·华侨城 距1号线(罗宝线)-世界之窗站513m,整租·佛山街 2室2厅,8500
"ObjectId(""5ef8b3e39b57885c8c5fec3f"")",福田区·华强北 距2号线(蛇口线)-燕南站157m,整租·朗钜云尚公馆 2室1厅,8200
"ObjectId(""5ef8b3e49b57885c8c5fec41"")",盐田区·盐田港,整租·东海丽景花园 2室2厅,3500
"ObjectId(""5ef8b3f19b57885c8c5fec4a"")",坪山区·坪山,整租·盈富家园 2室1厅,1300
"ObjectId(""5ef8b3f29b57885c8c5fec4d"")",龙岗区·布吉大芬 距3号线(龙岗线)-木棉湾站962m,整租·信和爱琴居 2室1厅,3850
"ObjectId(""5ef8b3f39b57885c8c5fec50"")",宝安区·新安 距5号线(环中线)-灵芝站924m,整租·白金时代 2室1厅,4100
"ObjectId(""5ef8b3fb9b57885c8c5fec57"")",福田区·竹子林 距1号线(罗宝线)-竹子林站1.1km,整租·竹盛花园 3室2厅,8300
"ObjectId(""5ef8b3fc9b57885c8c5fec5a"")",宝安区·新安 距5号线(环中线)-灵芝站838m,整租·利安公寓 1室0厅,2000
"ObjectId(""5ef8b3fc9b57885c8c5fec5c"")",宝安区·新安,整租·华盛盛荟 2室1厅,5500
"ObjectId(""5ef8b4049b57885c8c5fec60"")",南山区·蛇口 距2号线(蛇口线)-水湾站94m,整租·南水小区 2室2厅,4680
"ObjectId(""5ef8b4049b57885c8c5fec62"")",宝安区·松岗 距11号线-松岗站1.2km,整租·中海西岸华府南区 2室2厅,2700
"ObjectId(""5ef8b4049b57885c8c5fec66"")",龙华区·红山,整租·莱蒙水榭春天二期 3室1厅,5800
"ObjectId(""5ef8b40e9b57885c8c5fec6e"")",罗湖区·地王,整租·经典家园 2室2厅,5800
"ObjectId(""5ef8b40e9b57885c8c5fec70"")",南山区·南山中心 距9号线-荔林站160m,整租·城市山林 3室1厅,9100
"ObjectId(""5ef8b40f9b57885c8c5fec74"")",南山区·华侨城,整租·高发公寓 1室0厅,2800
"ObjectId(""5ef8b40f9b57885c8c5fec76"")",福田区·新洲 距3号线(龙岗线)-石厦站547m,整租·嘉葆润金座 4室1厅 复式,13000
"ObjectId(""5ef8b4209b57885c8c5fec7f"")",宝安区·松岗,整租·满京华云著二期 2室2厅,3000
"ObjectId(""5ef8b4209b57885c8c5fec81"")",宝安区·沙井 距11号线-马安山站1.2km,整租·拾悦城 4室2厅,4000
"ObjectId(""5ef8b4209b57885c8c5fec83"")",宝安区·新安,整租·联建君钰府 3室2厅,5500
"ObjectId(""5ef8b4219b57885c8c5fec85"")",龙岗区·横岗 距3号线(龙岗线)-永湖站833m,整租·星河智荟 3室2厅,4300
"ObjectId(""5ef8b42c9b57885c8c5fec8e"")",南山区·华侨城,整租·高发单身宿舍 1室0厅,2100
"ObjectId(""5ef8b42c9b57885c8c5fec90"")",宝安区·西乡,整租·中粮鸿云 4室2厅,6600
"ObjectId(""5ef8b42d9b57885c8c5fec92"")",南山区·后海 距9号线-南油站940m,整租·育德佳园 2室1厅,6500
"ObjectId(""5ef8b42d9b57885c8c5fec94"")",宝安区·碧海 距11号线-碧海湾站1km,整租·玉湖湾 4室2厅,2500
"ObjectId(""5ef8b42d9b57885c8c5fec96"")",龙华区·红山 距4号线(龙华线)-红山站573m,整租·华业玫瑰四季馨园二期 2室2厅,6800
"ObjectId(""5ef8b4339b57885c8c5fec99"")",罗湖区·布心 距3号线(龙岗线)-草埔站714m,整租·颖隆大厦 1室1厅,3400
"ObjectId(""5ef8b4339b57885c8c5fec9b"")",南山区·西丽 距7号线-桃源村站210m,整租·桃源村二期 3室2厅,7300
"ObjectId(""5ef8b4349b57885c8c5fec9d"")",宝安区·西乡 距1号线(罗宝线)-坪洲站568m,整租·财富港大厦 1室1厅,3300
"ObjectId(""5ef8b4349b57885c8c5feca2"")",龙岗区·丹竹头,整租·英郡年华 2室1厅,3600
"ObjectId(""5ef8b43c9b57885c8c5feca7"")",龙华区·红山 距4号线(龙华线)-红山站939m,整租·莱蒙水榭春天5期 3室2厅,6700
"ObjectId(""5ef8b43c9b57885c8c5feca9"")",南山区·西丽 距7号线-珠光站414m,整租·龙辉花园 3室2厅,6300
"ObjectId(""5ef8b43c9b57885c8c5fecab"")",南山区·蛇口,整租·海境界家园一期 2室1厅,8500
"ObjectId(""5ef8b43d9b57885c8c5fecad"")",龙岗区·布吉石芽岭,整租·中海怡瑞山居 3室2厅,4000
"ObjectId(""5ef8b4439b57885c8c5fecb2"")",龙岗区·坂田,整租·万科四季花城四期 4室2厅,6400
"ObjectId(""5ef8b4449b57885c8c5fecb6"")",南山区·蛇口,整租·海月花园二期 2室2厅,8800
"ObjectId(""5ef8b4449b57885c8c5fecb8"")",宝安区·福永,整租·万科金色领域 3室2厅,4800
"ObjectId(""5ef8b4549b57885c8c5fecc2"")",龙岗区·布吉大芬 距3号线(龙岗线)-大芬站995m,整租·桂芳园五期 2室1厅,4500
"ObjectId(""5ef8b4549b57885c8c5fecc4"")",南山区·蛇口,整租·半岛城邦花园三期 2室1厅,16000
"ObjectId(""5ef8b4549b57885c8c5fecc7"")",龙华区·梅林关 距4号线(龙华线)-民乐站499m,整租·书香门第上河坊 1室1厅,4500
"ObjectId(""5ef8b4609b57885c8c5feccc"")",南山区·蛇口 距2号线(蛇口线)-东角头站761m,整租·金色海琴苑 3室1厅,8500
"ObjectId(""5ef8b4609b57885c8c5fecce"")",宝安区·新安,整租·TATA公寓 1室0厅,2450
"ObjectId(""5ef8b4609b57885c8c5fecd1"")",龙岗区·丹竹头,整租·英郡假日广场 1室1厅,3300
"ObjectId(""5ef8b4609b57885c8c5fecd3"")",南山区·科技园 距2号线(蛇口线)-科苑站376m,整租·金地国际公寓 1室1厅,8500
"ObjectId(""5ef8b4609b57885c8c5fecd5"")",龙岗区·布吉水径,整租·丽湖花园三期 2室1厅,3450
"ObjectId(""5ef8b46e9b57885c8c5fecda"")",龙岗区·龙岗中心城 距3号线(龙岗线)-南联站550m,整租·远洋新干线一期 1室1厅 跃层,2200
"ObjectId(""5ef8b46e9b57885c8c5fecdd"")",龙岗区·龙岗双龙,整租·锦城星苑 2室1厅,1800
"ObjectId(""5ef8b46e9b57885c8c5fecdf"")",龙岗区·布吉水径,整租·茵悦之生花园一期 2室2厅,3800
"ObjectId(""5ef8b46e9b57885c8c5fece1"")",宝安区·沙井,整租·中熙香莎公馆 3室2厅,4900
"ObjectId(""5ef8b46f9b57885c8c5fece5"")",南山区·南山中心 距1号线(罗宝线)-桃园站580m,整租·西海明珠花园 1室1厅,4100
"ObjectId(""5ef8b4779b57885c8c5fecea"")",罗湖区·春风路,整租·云景豪园 3室1厅,11000
"ObjectId(""5ef8b4779b57885c8c5fecec"")",盐田区·沙头角,整租·碧海蓝天名苑 2室1厅,4410
"ObjectId(""5ef8b4779b57885c8c5fecee"")",南山区·前海 距5号线(环中线)-荔湾站1.1km,整租·香格名苑 4室2厅,12600
"ObjectId(""5ef8b4789b57885c8c5fecf0"")",南山区·白石洲 距1号线(罗宝线)-白石洲站719m,整租·中信花园 1室0厅,2600
"ObjectId(""5ef8b4789b57885c8c5fecf2"")",南山区·白石洲 距1号线(罗宝线)-白石洲站368m,整租·中海深圳湾畔花园 2室1厅,9738
"ObjectId(""5ef8b4849b57885c8c5fecf8"")",南山区·前海 距9号线-荔林站801m,整租·山水情家园 2室1厅,6200
"ObjectId(""5ef8b4849b57885c8c5fecfa"")",福田区·华强北 距1号线(罗宝线)-科学馆站281m,整租·玮鹏花园 2室1厅,9000
"ObjectId(""5ef8b4859b57885c8c5fecfd"")",龙华区·梅林关 距4号线(龙华线)-民乐站944m,整租·龙光玖龙玺 4室2厅,9000
"ObjectId(""5ef8b4859b57885c8c5fecff"")",龙华区·龙华新区,整租·阳光新境园 1室1厅,3600
"ObjectId(""5ef8b4859b57885c8c5fed01"")",福田区·华强北 距2号线(蛇口线)-燕南站336m,整租·阁林网苑 2室1厅,6800
"ObjectId(""5ef8b4919b57885c8c5fed09"")",南山区·前海,整租·前海时代广场 2室1厅,8000
"ObjectId(""5ef8b4919b57885c8c5fed0b"")",龙岗区·坂田,整租·万科里城 2室1厅,5800
"ObjectId(""5ef8b4919b57885c8c5fed0d"")",光明区·公明,整租·新地中央 4室2厅,5200
"ObjectId(""5ef8b4919b57885c8c5fed0f"")",罗湖区·莲塘,整租·蕙兰雅居 3室1厅,4500
"ObjectId(""5ef8b4919b57885c8c5fed11"")",龙华区·红山 距4号线(龙华线)-红山站645m,整租·龙光玖钻 2室1厅,4500
"ObjectId(""5ef8b4b99b57885c8c5fed2b"")",龙岗区·龙岗中心城 距3号线(龙岗线)-吉祥站894m,整租·金地龙城中央一期 3室1厅,3500
"ObjectId(""5ef8b4c49b57885c8c5fed37"")",龙岗区·龙岗双龙 距3号线(龙岗线)-双龙站1km,整租·东方瑞景苑 1室1厅,2200
"ObjectId(""5ef8b4dd9b57885c8c5fed51"")",南山区·南山中心 距1号线(罗宝线)-桃园站667m,整租·时代骄子大厦 1室1厅,4800
"ObjectId(""5ef8b4dd9b57885c8c5fed53"")",福田区·八卦岭 距7号线-八卦岭站108m,整租·鹏益花园 1室1厅,3100
"ObjectId(""5ef8b4dd9b57885c8c5fed55"")",龙华区·红山,整租·华业玫瑰四季馨园一期 3室2厅,7800
"ObjectId(""5ef8b4dd9b57885c8c5fed57"")",宝安区·西乡 距1号线(罗宝线)-西乡站50m,整租·合正汇一城 1室2厅,4800
"ObjectId(""5ef8b4de9b57885c8c5fed59"")",龙岗区·龙岗中心城,整租·中央悦城 4室1厅,3800
"ObjectId(""5ef8b4e69b57885c8c5fed5e"")",福田区·八卦岭,整租·鹏盛村 1室0厅,2600
"ObjectId(""5ef8b4e69b57885c8c5fed61"")",福田区·莲花 距3号线(龙岗线)-莲花村站409m,整租·天健世纪花园 1室1厅,8000
"ObjectId(""5ef8b4e69b57885c8c5fed64"")",罗湖区·百仕达 距5号线(环中线)-太安站458m,整租·鸿园居 1室1厅,4100
"ObjectId(""5ef8b4ee9b57885c8c5fed6b"")",南山区·南头,整租·麒麟花园A区 1室0厅,4800
"ObjectId(""5ef8b4ee9b57885c8c5fed6d"")",罗湖区·新秀 距2号线(蛇口线)-新秀站669m,整租·京基东方都会 1室0厅,3000
"ObjectId(""5ef8b4ee9b57885c8c5fed70"")",南山区·科技园,整租·豪方花园 3室1厅,8500
"ObjectId(""5ef8b4ef9b57885c8c5fed72"")",福田区·莲花,整租·深业上城 4室1厅,45000
"ObjectId(""5ef8b4f69b57885c8c5fed76"")",南山区·南山中心,整租·东方海雅居 2室1厅,6500
"ObjectId(""5ef8b4f69b57885c8c5fed78"")",龙华区·红山 距4号线(龙华线)-红山站599m,整租·华业玫瑰四季馨园二期 2室1厅,5100
"ObjectId(""5ef8b4f69b57885c8c5fed7a"")",福田区·皇岗 距4号线(龙华线)-福田口岸站692m,整租·港田花园 2室1厅,5700
"ObjectId(""5ef8b4f69b57885c8c5fed7c"")",龙岗区·坂田,整租·儒骏城立方 3室2厅,6800
"ObjectId(""5ef8b4f79b57885c8c5fed7e"")",龙岗区·龙岗中心城 距3号线(龙岗线)-吉祥站808m,整租·保利上城 3室2厅,3400
"ObjectId(""5ef8b5019b57885c8c5fed86"")",罗湖区·东门 距1号线(罗宝线)-老街站1km,整租·东悦名轩 1室1厅,3500
"ObjectId(""5ef8b5019b57885c8c5fed88"")",南山区·南头 距11号线-南山站511m,整租·金宝花园 3室1厅,5500
"ObjectId(""5ef8b5019b57885c8c5fed8c"")",南山区·科技园,整租·科技园三十六区 4室1厅,10500
"ObjectId(""5ef8b5099b57885c8c5fed91"")",福田区·福田保税区 距3号线(龙岗线)-益田站1km,整租·自由港湾公寓 1室1厅,2950
"ObjectId(""5ef8b5099b57885c8c5fed93"")",南山区·蛇口 距2号线(蛇口线)-湾厦站889m,整租·四海公寓 1室1厅,5600
"ObjectId(""5ef8b5099b57885c8c5fed97"")",龙华区·观澜,整租·招商观园 2室2厅,4400
"ObjectId(""5ef8b5199b57885c8c5fed9d"")",龙岗区·龙岗双龙 距3号线(龙岗线)-双龙站632m,整租·怡龙枫景园 3室2厅,3800
"ObjectId(""5ef8b5199b57885c8c5fed9f"")",盐田区·沙头角,整租·中信海滨花园 3室2厅,5500
"ObjectId(""5ef8b5199b57885c8c5feda2"")",龙岗区·龙岗双龙,整租·满京华喜悦里 2室1厅,4100
